Id,Generation time,Nr of test steps
1,7500.974365234375,7
2,6660.996337890625,7
3,7060.40234375,7
4,6287.823974609375,7
5,7074.394287109375,7
6,8070.000732421875,7
7,7019.005126953125,7
8,9353.038818359375,7
9,7021.226318359375,7
10,6799.0009765625,7
11,6238.359130859375,7
12,7073.00146484375,7
13,7079.000244140625,7
14,6254.00048828125,7
15,8196.0498046875,7
16,7940.767333984375,7
17,7371.0546875,7
18,7111.825927734375,7
19,6388.465576171875,7
20,6988.000732421875,7
21,6646.95751953125,7
22,6808.9970703125,7
23,6649.62646484375,7
24,6434.000732421875,7
25,7069.09814453125,7
26,6666.9921875,7
27,7071.95703125,7
28,6961.0009765625,7
29,6663.000732421875,7
30,6510.831298828125,7
31,7086.99951171875,7
32,6697.99560546875,7
33,8097.99658203125,7
34,6478.2265625,7
35,6286.015869140625,7
36,7622.999755859375,7
37,6382.99853515625,7
38,6441.798828125,7
39,6768.438720703125,7
40,6721.86474609375,7
41,7136.61865234375,7
42,6325.00048828125,7
43,6408.206298828125,7
44,7020.000244140625,7
45,6260.310546875,7
46,7318.9990234375,7
47,6643.44091796875,7
48,6512.0068359375,7
49,6910.998291015625,7
50,6510.00146484375,7
51,6455.08251953125,7
52,6781.340576171875,7
53,6596.351806640625,7
54,6504.02685546875,7
55,7573.83984375,7
56,6914.1123046875,7
57,6716.998779296875,7
58,6760.99755859375,7
59,6407.718017578125,7
60,7114.613525390625,7
61,6376.945068359375,7
62,6853.0009765625,7
63,6449.008056640625,7
64,6516.84228515625,7
65,7486.987548828125,7
66,6433.994873046875,7
67,6808.25927734375,7
68,6706.7646484375,7
69,6294.79443359375,7
70,6738.267578125,7
71,6642.005859375,7
72,6218.96533203125,7
73,7520.006591796875,7
74,7132.27001953125,7
75,6631.2822265625,7
76,6997.208251953125,7
77,6492.202392578125,7
78,6791.000244140625,7
79,6559.987060546875,7
80,6438.00048828125,7
81,6673.77197265625,7
82,6700.005126953125,7
83,7412.536865234375,7
84,6750.034912109375,7
85,7011.11572265625,7
86,7618.1416015625,7
87,6391.177978515625,7
88,6423.99609375,7
89,6777.885498046875,7
90,6450.99755859375,7
91,6527.040283203125,7
92,7403.00341796875,7
93,6993.99951171875,7
94,8526.999267578125,7
95,6644.62939453125,7
96,8787.0,7
97,6643.998046875,7
98,6418.518798828125,7
99,7169.037841796875,7
100,6214.945068359375,7
